gene_id	condition	log2fold_change	p_value	p_value_corrected	base_mean
25984	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985072	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
390792	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
125115	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
85293	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
83897	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
83896	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
83895	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
728255	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
81850	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
81851	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100505753	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
644172	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
83902	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371778	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
146894	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985077	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371787	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
23591	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985086	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102724183	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985085	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107546764	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
92579	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371789	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102465469	Experimental	0.0	1.999982533708731	1.0	1.0000000000000002
6521	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371790	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371791	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
5539	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371786	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
8153	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
2538	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3881	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100505782	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
8688	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
8687	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3886	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
8689	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
147093	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
284116	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
23415	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3060	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100847030	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102466195	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
10266	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102465468	Experimental	0.0	1.9997727133196435	1.0	4.000000000000001
388387	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3883	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
55273	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
112268194	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
376412	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
146795	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985006	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928251	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985091	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100134391	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
283982	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102723517	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
400620	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371888	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102723567	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
64446	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371891	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
124602	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985078	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985081	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102606463	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102723505	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985015	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100133319	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371878	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371879	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371880	Experimental	0.0	1.999982533708731	1.0	1.0000000000000002
107985073	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928122	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102723487	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371881	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
112267896	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928141	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3773	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371882	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
400617	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3759	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371884	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
388419	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
10349	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
350383	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
124599	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928514	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985089	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
283994	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100422851	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
400622	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100507351	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371896	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985079	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371908	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
400624	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985087	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
283999	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371910	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100996291	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100132174	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
2302	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102466753	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100616282	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100130520	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100131439	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
146723	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
342510	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371894	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
146722	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
283985	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
92736	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
347741	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
283987	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
102723641	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100189078	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100189181	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100189371	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100500841	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
11314	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100616316	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100847008	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
23460	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927728	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371845	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371847	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
79665	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371848	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100996660	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100616204	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371850	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
388406	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927855	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
9496	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
440452	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371853	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371936	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
124773	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
768216	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371843	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371842	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927557	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927539	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927581	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985065	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371840	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927666	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
26689	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
55545	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
124538	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
4025	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
4353	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
406934	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100616220	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
124535	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985048	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
146779	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371854	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
112268200	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101927877	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371867	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
350	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928001	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
693219	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
27091	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100500895	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
693131	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
7233	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371873	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928104	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371877	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371874	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
10351	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
10350	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
104355297	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105827617	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
342574	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371860	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
3384	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
693218	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371857	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1636	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
81033	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
146771	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1443	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
2689	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107987248	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1442	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1444	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
112268204	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
2688	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
974	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
400612	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
92340	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
5175	Experimental	0.0	1.9999364358482958	1.0	2.0000000000000004
353288	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
147183	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
192666	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100126313	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
284034	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371540	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
93649	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928418	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100128006	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928350	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100616494	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371543	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
9955	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100302287	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371544	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100506974	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
9953	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371541	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
1770	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
388336	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371536	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371531	Experimental	0.0	1.9999364358482958	1.0	2.0000000000000004
201140	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
644070	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
5957	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
8735	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985004	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100128560	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
4626	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
4622	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
4619	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
4620	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100506898	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101101775	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100289255	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
644139	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
84815	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
101928235	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985080	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371545	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371562	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
693120	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371567	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
400579	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
339240	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371570	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
284191	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
105371569	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
254272	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
112268188	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
780852	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
780854	Experimental	0.0	1.999982533708731	1.0	1.0000000000000002
112268205	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
100189203	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
107985051	Experimental	0.0	1.999999781738546	1.0	0.10000000000000002
